GeneID,Chr,Start,End,Strand,Length,HI.3202.005.Index_10.BM_Bfshift.NAB2.PrA.CSL4pH.URA.25C.d2.bam,HI.3202.005.Index_11.BM_Bfshift.NAB2.PrA.CSL4pH.URA.25C.d3.bam,HI.3202.005.Index_1.BM_Ctrl.NAB2.PrA.CSL4.URA.d1.bam,HI.3202.005.Index_20.BM_shift90.NAB2.PrA.CSL4pH.URA.37C.d1.bam,HI.3202.005.Index_21.BM_shift90.NAB2.PrA.CSL4pH.URA.37C.d2.bam,HI.3202.005.Index_22.BM_shift90.NAB2.PrA.CSL4pH.URA.37C.d3.bam,HI.3202.005.Index_23.BM_shift3h.NAB2.PrA.CSL4pH.URA.37C.d1.bam,HI.3202.005.Index_25.BM_shift3h.NAB2.PrA.CSL4pH.URA.37C.d2.bam,HI.3202.005.Index_27.BM_shift3h.NAB2.PrA.CSL4pH.URA.37C.d3.bam,HI.3202.005.Index_3.BM_Ctrl.NAB2.PrA.CSL4.URA.d2.bam,HI.3202.005.Index_8.BM_Ctrl.NAB2.PrA.CSL4.URA.d3.bam,HI.3202.005.Index_9.BM_Bfshift.NAB2.PrA.CSL4pH.URA.25C.d1.bam,HI.3758.002.Index_12.BM.MO_dpl.enp1.37C.30.3.1.bam,HI.3758.002.Index_13.BM.MO_dpl.enp1.37C.30.3.2.bam,HI.3758.002.Index_14.BM.MO_dpl.enp1.37C.90.4.1.bam,HI.3758.002.Index_15.BM.MO_dpl.enp1.37C.90.4.2.bam,HI.3758.002.Index_18.BM.MO_dpl.enp1.37C.180.5.1.bam,HI.3758.002.Index_19.BM.MO_dpl.enp1.37C.180.5.2.bam,HI.3758.002.Index_2.BM.MO_dpl.CSL4ph.37C.30.1.1.bam,HI.3758.002.Index_4.BM.MO_dpl.CSL4ph.37C.30.1.2.bam,HI.3758.002.Index_5.BM.MO_dpl.enp1.25C.2.1.bam,HI.3758.002.Index_6.BM.MO_dpl.enp1.25C.2.2.bam,HI.3758.004.Index_21.BM.MO_dpl.srm1.37C.30.7.1.bam,HI.3758.004.Index_22.BM.MO_dpl.srm1.37C.30.7.2.bam,HI.3758.004.Index_25.BM.MO_dpl.srm1.37C.90.8.1.bam,HI.3758.004.Index_27.BM.MO_dpl.srm1.37C.90.8.2.bam,HI.3758.004.Index_8.BM.MO_dpl.srm1.25C.6.1.bam,HI.3758.004.Index_9.BM.MO_dpl.srm1.25C.6.2.bam,HI.4535.001.Index_13.CA_Dis3.1.4.bam,HI.4535.001.Index_16.CA_Rrp6.delta.5.bam,HI.4535.001.Index_18.CA_Rrp6.delta.6.bam,HI.4535.001.Index_2.CA_WT.1.bam,HI.4535.001.Index_4.CA_WT.2.bam,HI.4535.001.Index_7.CA_Dis3.1.3.bam
CUT3873,II,704542,705123,-,582,8,9,9,71,44,68,58,61,95,4,7,5,126,106,224,228,112,89,67,68,22,24,276,227,443,446,41,32,24,49,41,7,11,44
SUT012,II,269792,270208,+,417,25,27,5,38,25,32,49,61,53,19,14,25,54,55,64,68,53,46,32,33,37,32,253,186,194,186,64,45,22,31,24,19,13,20
SUT013,II,276760,278816,+,2057,270,323,271,1733,1630,1766,1782,2106,2478,402,392,265,1607,1570,2498,2175,2051,1988,1597,1394,467,539,2744,2715,2143,2013,2029,1895,1208,345,314,726,517,1313
CUT3441,II,342318,343150,+,833,48,63,302,877,817,835,643,846,1005,378,418,48,1580,1773,1608,1534,1072,994,1910,1588,400,483,589,572,514,569,1168,1070,1366,898,915,833,622,1579
SUT010,II,251615,252103,+,489,17,17,0,42,63,78,86,170,172,3,11,21,31,36,81,103,101,80,163,137,14,28,39,37,38,51,32,20,111,80,93,29,12,131
SUT011,II,254640,254874,+,235,44,37,6,64,51,68,70,84,79,3,10,41,30,43,83,93,103,83,49,48,25,32,79,53,121,105,53,39,49,39,34,11,12,45
SUT008,II,238398,238894,+,497,34,48,9,82,61,62,107,105,164,22,21,31,31,35,72,86,53,50,93,71,44,40,6,9,7,4,38,44,45,46,70,36,32,63
SUT009,II,241686,242790,+,1105,52,46,48,564,459,546,553,767,745,39,54,43,639,710,840,668,457,475,975,882,124,139,1219,1025,2759,2535,127,134,391,377,340,83,70,475
XUT_2R-296,II,701889,702190,-,302,19,12,3,74,78,79,77,90,112,17,6,6,124,134,171,142,94,98,85,92,9,8,273,281,393,373,26,17,52,31,27,14,8,62
XUT_2R-299,II,704780,705169,-,390,10,6,9,65,40,57,54,55,87,3,5,6,111,89,211,209,100,88,67,66,21,24,250,210,393,404,36,35,25,36,39,8,7,45
CUT4200,II,666077,666600,+,524,4,7,3,31,14,16,29,23,42,4,4,7,82,79,108,98,50,53,39,23,18,29,123,137,208,200,42,49,19,22,17,12,5,15
CUT3355,II,353689,354198,+,510,7,12,0,30,28,50,47,62,86,2,1,10,81,88,268,220,146,137,57,61,26,23,89,78,70,66,23,26,19,18,14,2,3,14
XUT_2R-288,II,689133,689655,-,523,72,91,13,434,391,398,375,466,562,20,10,74,363,375,728,662,462,485,501,469,83,126,485,526,586,653,191,184,190,186,227,11,15,194
CUT3369,II,24273,24758,-,486,22,15,2,117,84,109,123,142,206,7,10,14,132,152,223,201,95,119,134,90,15,26,875,790,566,589,17,35,63,44,53,4,9,43
CUT4212,II,214129,214312,-,184,836,831,704,905,814,869,759,909,1067,919,906,682,1386,1487,1988,1944,1249,1169,1188,1106,1355,1393,4621,4367,5733,5634,2848,2850,580,736,595,918,746,663
XUT_2R-272,II,653692,654243,-,552,19,27,5,75,86,76,57,86,105,4,8,16,258,247,369,298,235,259,165,157,63,88,378,419,557,530,76,88,54,71,64,3,3,40
SUT022,II,741829,742005,+,177,7,9,4,38,28,25,45,31,70,10,13,7,43,35,69,48,47,32,45,49,13,14,290,326,409,403,25,25,17,14,29,13,10,26
CUT4223,II,380069,380913,-,845,62,64,45,2556,2274,2370,2322,2969,3478,61,68,44,1721,1733,1132,916,343,321,6243,5663,56,58,894,847,1761,1754,162,105,535,163,195,77,52,555
SUT024,II,798998,800430,+,1433,41,55,6,237,204,227,181,278,267,20,19,33,70,77,87,75,60,42,273,198,10,3,163,157,582,488,14,6,54,90,122,10,10,75
XUT_2R-264,II,628818,629851,-,1034,68,68,34,528,449,497,478,655,786,38,34,46,228,263,494,452,301,277,490,373,32,33,2934,2740,4454,4421,162,151,160,147,134,171,105,173
XUT_2R-267,II,643766,645057,-,1292,86,98,81,913,858,850,781,1024,1221,83,100,69,578,637,912,778,425,415,1250,1138,94,115,1148,1083,1304,1219,441,402,548,410,387,139,106,589
XUT_2R-271,II,653173,653533,-,361,5,6,0,21,31,40,42,61,62,4,2,2,36,42,72,79,82,89,69,41,11,16,101,109,127,123,14,16,16,15,30,15,5,24
SUT023,II,785452,786476,+,1025,82,99,50,369,352,357,405,523,592,51,42,51,305,317,494,499,316,293,393,377,82,91,914,860,1138,1163,226,234,210,246,231,79,76,294
in_YBR191W.I1,II,606280,606669,0,390,3115,3143,2802,1415,1248,1176,905,1092,1346,3441,4085,2700,1915,2120,2295,1891,2541,2334,2758,2653,4390,4206,3808,4184,5239,5677,6709,6373,1095,2412,2238,2057,1690,1266
XUT_2R-256,II,601273,602308,-,1036,106,124,14,272,242,248,360,496,557,16,30,106,68,97,230,257,256,222,624,463,61,102,238,229,300,339,231,230,247,338,348,88,92,305
XUT_2R-246,II,590148,591385,-,1238,158,195,49,560,477,608,638,820,887,68,54,123,118,155,317,226,230,252,445,465,41,36,632,617,1229,1197,86,80,242,529,473,146,120,345
CUT4255,II,519641,520076,-,436,269,298,163,803,888,911,953,1202,1499,171,212,259,519,636,1307,1367,1435,1430,1041,949,551,838,884,1088,895,1012,1213,1334,700,894,907,583,484,749
XUT_2R-226,II,533840,534984,-,1145,58,75,15,348,275,328,426,537,587,8,9,44,170,210,282,250,190,204,266,246,58,57,624,527,593,620,116,104,117,113,139,21,19,126
CUT4278,II,298563,299254,+,692,537,590,348,619,564,620,520,702,780,343,433,482,706,629,1144,1005,752,816,671,646,665,663,2702,2636,3762,3825,1370,1321,447,846,761,482,413,501
XUT_2R-200,II,460657,460920,-,264,21,25,13,86,79,70,66,61,108,19,20,17,161,124,135,141,108,113,221,169,74,79,691,595,445,455,69,52,53,44,76,8,9,86
in_YBL018C.I1,II,186352,186428,0,77,36,40,20,78,60,61,82,106,119,16,15,34,29,27,78,62,62,48,83,65,29,41,50,75,78,73,82,85,65,58,65,39,43,83
in_YBL072C.I1,II,89132,89441,0,310,4245,4277,3702,1540,1232,1293,875,1216,1567,4472,5196,3374,2718,3062,2905,2379,3090,2891,2725,2838,6213,5842,3050,3354,3900,4065,9795,9027,1404,3576,3030,3049,2520,1638
in_YBL050W.I1,II,125154,125271,0,118,152,146,132,144,143,143,104,132,195,157,175,115,200,191,251,227,198,200,330,348,201,259,1107,1124,1654,1728,406,420,129,132,142,150,132,132
in_YBR084C-A.I1,II,414753,415260,0,508,1569,1560,1134,1111,1088,1007,770,1028,1260,1354,1655,1293,1264,1543,1799,1578,2032,1970,2870,2694,1889,1929,2416,2679,4237,4568,3397,3361,984,1475,1376,1445,1132,1058
XUT_2F-132,II,336693,337671,+,979,241,230,38,1883,1587,1664,1679,2000,2365,41,52,176,558,520,830,670,466,473,1811,1613,86,84,476,474,1036,961,190,179,760,355,391,27,30,882
XUT_2F-134,II,339655,339975,+,321,95,81,39,683,648,582,568,738,890,28,40,57,298,242,416,316,164,178,740,794,95,115,870,846,927,883,82,78,201,101,121,30,23,201
XUT_2F-136,II,341435,342157,+,723,128,128,26,830,696,712,647,834,966,23,36,86,300,348,418,358,276,245,1094,925,130,134,840,794,1200,1091,323,280,384,156,139,20,31,473
XUT_2F-141,II,349753,350791,+,1039,70,114,61,460,344,454,340,453,538,41,61,58,517,505,755,564,259,268,485,397,70,65,4805,4659,4394,4239,249,240,175,164,201,61,77,184
XUT_2F-143,II,356263,356651,+,389,11,22,10,48,72,49,66,79,100,13,8,7,49,41,24,27,41,30,69,49,19,15,122,73,44,65,62,54,38,43,48,21,9,25
XUT_2F-145,II,362765,364715,+,1951,570,652,309,1077,1011,1004,980,1322,1482,308,371,402,1357,1437,2429,2113,2364,2314,1766,1578,912,898,4334,4323,3071,3194,1908,1970,1066,1395,1386,594,425,1205
XUT_2F-146,II,365890,367098,+,1209,147,191,16,673,673,654,695,1062,1066,26,30,118,164,184,312,321,354,264,666,587,98,128,282,273,430,452,92,115,413,452,419,49,35,474
XUT_2F-149,II,370386,370953,+,568,34,24,3,121,105,131,216,266,273,7,6,26,22,44,75,93,103,95,196,152,24,14,100,137,301,297,54,62,93,115,143,31,25,109
XUT_2F-116,II,306247,306896,+,650,504,548,58,3765,3351,3396,3130,3833,4272,71,43,414,1621,1535,2242,1859,1295,1259,3526,3343,242,237,1955,1728,3534,3350,224,187,1177,1442,1287,21,22,1309
XUT_2F-118,II,307029,307344,+,316,27,20,3,414,354,282,398,485,618,0,4,17,229,197,347,277,217,175,418,422,28,23,152,170,440,439,7,12,158,171,151,4,2,193
CUT2842,II,351578,351732,+,155,293,308,127,482,485,414,509,779,850,125,201,231,176,206,403,424,320,274,513,400,73,77,1041,1080,1700,1732,72,77,243,605,671,599,465,216
XUT_2F-123,II,321342,321653,+,312,12,18,12,66,70,73,75,109,122,9,10,5,17,28,55,63,33,32,69,71,6,8,138,120,142,150,11,4,16,23,10,41,36,24
XUT_2F-125,II,324373,325105,+,733,33,53,7,565,488,533,724,873,950,6,18,35,298,291,592,498,239,233,513,505,24,31,130,147,188,197,65,75,248,174,160,53,44,284
XUT_2F-127,II,325786,326185,+,400,8,15,9,99,96,80,116,129,175,26,16,7,38,40,54,48,52,41,82,70,4,22,63,84,70,95,33,18,64,45,38,45,37,80
XUT_2F-170,II,408247,408769,+,523,49,48,28,465,383,397,419,527,641,26,34,39,264,272,539,456,235,261,492,479,45,73,405,326,213,226,43,38,145,156,165,29,18,185
XUT_2F-177,II,427127,431732,+,4606,1506,1528,195,6777,6015,6459,5636,6976,7876,288,278,1203,5314,5237,8704,7289,5428,5211,5409,5018,1867,1842,2925,2565,4821,4778,1561,1476,2922,2068,2028,260,223,3309
XUT_2F-150,II,371468,373701,+,2234,1101,1196,284,5829,4915,5127,5289,6270,7273,375,310,782,2896,2815,5069,4389,4771,4460,5016,4591,637,611,2096,1835,4556,4475,691,677,3237,2050,1986,337,226,3750
XUT_2F-154,II,376610,378633,+,2024,500,526,124,3528,3147,3127,3451,4139,5416,154,154,369,3727,3555,5132,4176,2883,2843,4046,3723,661,648,1862,1765,7979,7875,874,809,1674,1794,1845,192,198,1832
XUT_2F-158,II,379227,380025,+,799,57,57,24,521,424,449,667,841,911,22,32,48,319,343,630,595,436,384,469,431,101,114,1491,1342,1691,1690,188,163,408,348,346,31,22,409
CUT2887,II,541904,542589,+,686,2,0,0,33,40,35,39,72,52,1,0,4,72,88,262,307,259,265,77,47,39,57,284,285,190,220,8,1,30,13,12,3,4,34
CUT2880,II,296680,298010,+,1331,22,18,12,82,65,64,75,111,114,2,5,15,281,284,379,314,178,158,175,143,51,57,761,639,733,765,76,70,79,90,81,8,10,88
XUT_2F-2,II,10621,13764,+,3144,130,109,68,793,631,712,893,1135,1232,81,80,99,501,535,902,745,418,423,810,813,167,179,1029,919,1347,1384,610,582,394,523,553,193,143,477
XUT_2F-161,II,381464,381740,+,277,64,55,12,1305,1006,1166,1059,1253,1417,14,22,28,177,195,535,446,378,399,692,571,30,36,713,633,1658,1609,91,75,219,266,224,11,11,306
XUT_2F-166,II,391919,392318,+,400,59,56,16,540,453,423,527,758,801,31,25,46,111,120,165,147,118,120,613,582,31,31,568,557,543,541,37,48,143,99,74,49,38,130
XUT_2F-169,II,407397,408043,+,647,63,74,20,420,302,310,385,653,732,25,22,60,112,175,210,200,148,134,987,728,36,39,106,94,161,146,31,30,246,303,320,33,13,333
in_YBR111W-A.I1,II,462209,462290,0,82,67,68,49,97,88,77,69,115,129,54,78,58,104,88,126,129,135,121,179,150,106,119,200,232,217,193,196,181,92,141,107,125,107,104
in_YBR111W-A.I2,II,462429,462500,0,72,95,111,78,103,78,75,66,103,73,79,107,85,93,87,133,116,117,99,153,140,137,147,153,187,152,169,250,267,86,134,130,147,124,93
in_YBL026W.I1,II,170676,170805,0,130,23,42,27,76,112,91,100,199,179,20,43,32,38,48,83,138,262,204,228,187,61,91,175,202,319,338,111,110,149,224,193,235,218,162
CUT3754,II,348710,351017,+,2308,1443,1603,1905,2346,1982,2145,1665,2125,2550,2114,2410,1081,3519,3594,3912,3273,2009,2089,3540,3345,1983,2159,12386,11930,11973,11542,3686,3625,1355,1331,1418,2394,1921,1541
SUT438,II,126208,127560,-,1353,253,232,131,350,331,298,284,357,425,143,181,187,707,697,762,689,533,616,558,542,413,476,11054,10645,7475,7686,1027,942,335,378,359,193,158,391
CUT3776,II,722466,723595,-,1130,41,56,17,229,198,187,186,301,345,22,35,39,114,61,143,147,95,110,120,141,42,39,147,103,132,132,88,109,139,163,117,27,22,144
in_YBR062C.I1,II,366502,366585,0,84,76,62,69,106,135,109,101,138,156,70,83,55,173,195,218,193,151,149,264,230,111,105,756,763,838,841,175,173,109,125,111,53,53,127
in_YBR078W.I1,II,393180,393511,0,332,1135,1253,823,628,566,595,673,780,869,912,1038,1000,1774,1849,2950,2631,2386,2168,1253,1111,2031,2458,2625,2702,4494,4486,3606,3682,1041,1630,1635,999,779,1066
SUT443,II,246810,248538,-,1729,158,165,57,425,376,429,509,606,794,55,61,123,520,536,797,682,556,554,555,436,177,232,3414,3361,3208,2957,259,321,289,386,355,79,63,319
CUT3791,II,454234,455494,+,1261,488,445,570,1151,1023,1173,937,1162,1274,687,619,332,2747,2708,3049,2222,1176,1140,1636,1443,877,844,9301,8340,7280,6903,2376,2168,633,721,712,665,544,620
SUT444,II,255774,256278,-,505,22,21,18,125,82,129,130,205,215,11,23,5,110,98,182,164,105,93,128,108,35,25,341,311,618,635,67,47,78,55,65,28,15,86
SUT021,II,697845,698445,+,601,163,188,80,631,536,512,618,772,806,56,71,153,197,244,293,271,200,202,821,674,161,202,305,332,375,358,384,396,267,124,126,53,54,308
CUT2467,II,646780,647010,+,231,0,2,2,0,5,2,0,2,2,0,0,0,4,6,6,4,1,5,2,0,3,2,24,24,20,20,3,4,2,0,3,0,0,0
CUT2468,II,33053,33580,-,528,2,0,2,4,1,0,2,3,2,0,0,0,16,10,18,10,10,9,5,2,2,5,15,10,1,7,1,6,0,0,1,1,0,0
SUT445,II,301628,304756,-,3129,439,489,140,3626,3395,3655,3242,4165,4767,163,158,395,3067,3262,5656,4836,3817,3747,4137,3683,633,761,5157,4959,7998,7918,1142,1063,1541,3915,3825,321,279,1712
XUT_2F-101,II,288253,288844,+,592,35,38,13,252,208,218,226,325,390,13,16,40,143,104,258,226,160,149,231,216,39,28,112,104,169,116,42,38,80,59,64,22,9,97
XUT_2F-106,II,292135,292764,+,630,50,57,4,515,408,398,533,693,786,10,9,39,83,106,223,227,260,219,797,702,25,37,199,209,400,345,40,46,241,232,194,15,18,263
in_YBL040C.I1,II,142749,142847,0,99,82,103,47,224,177,185,159,202,211,38,67,62,158,156,277,242,272,174,341,338,97,172,1367,1402,1433,1445,202,220,152,157,160,157,103,129
SUT441,II,170104,170456,-,353,7,10,6,79,97,90,187,269,267,5,4,13,13,20,53,58,92,71,152,125,9,25,30,32,48,64,7,20,75,82,83,13,23,76
SUT440,II,169376,169928,-,553,246,319,177,507,424,418,494,611,693,203,224,175,434,447,613,505,498,410,586,504,334,344,338,288,395,375,811,810,239,373,333,277,246,302
SUT439,II,166136,166952,-,817,185,198,70,916,809,729,844,995,1148,90,111,128,784,737,1174,949,692,678,1150,1125,122,144,1179,1094,1779,1731,467,437,284,260,262,205,177,340
SUT442,II,235897,236217,-,321,10,8,1,46,44,46,56,77,85,2,4,11,17,16,51,44,47,23,121,78,15,4,69,88,103,76,11,11,29,33,35,8,4,34
in_YBL092W.I1,II,45644,45978,0,335,7816,8332,6667,3261,2719,2710,1805,2372,3005,8169,9486,5988,6142,6654,6436,5083,6730,5893,6051,6106,11653,10832,7093,6991,7309,7207,19184,18379,2390,5374,5213,4901,4116,2746
NUT0850,II,549128,549599,-,472,67,83,4,611,499,456,673,984,1024,1,8,57,58,89,222,233,228,182,486,497,18,19,83,77,233,244,29,25,305,358,345,7,6,291
NUT0851,II,553400,555273,-,1874,685,677,920,1308,1155,1215,1027,1405,1492,1026,1128,520,1290,1362,1901,1561,1775,1559,2335,1963,1207,1186,7890,7527,5895,6110,2406,2203,1497,326,339,543,417,1771
NUT0852,II,593195,595673,-,2479,638,617,373,1581,1401,1515,1700,2342,2647,421,451,497,1448,1471,2337,2060,1247,1276,1277,1118,218,231,3595,3233,4338,4437,434,395,556,960,895,664,505,635
NUT0853,II,597753,598497,-,745,8,10,0,58,47,50,83,137,117,2,0,7,14,25,54,48,52,43,65,68,11,14,41,53,66,67,4,5,9,15,18,0,0,9
NUT0854,II,651231,653217,-,1987,156,186,63,218,186,198,290,350,432,107,91,123,484,352,1150,858,950,902,226,201,393,347,1047,675,681,697,195,205,161,170,211,51,33,165
NUT0855,II,786248,786859,-,612,118,132,28,581,488,579,566,816,966,39,29,102,232,310,570,520,514,451,1045,753,86,112,408,460,561,500,165,119,506,356,342,75,60,613
NUT0856,II,799370,800357,-,988,18,12,11,236,218,206,233,344,416,3,11,10,7,21,12,20,22,21,366,295,7,6,22,17,59,70,12,30,70,115,95,19,3,113
NUT0857,II,804942,807174,-,2233,213,193,19,950,858,813,763,970,1093,21,13,164,429,493,866,785,506,489,929,844,102,123,292,286,491,440,149,133,594,11,13,14,12,597
NUT0847,II,533653,534996,-,1344,58,76,15,359,283,336,440,559,614,8,9,45,171,210,286,257,193,208,276,256,59,58,635,538,610,638,117,106,121,116,144,21,19,130
NUT0848,II,538985,539717,-,733,22,26,10,185,187,169,214,312,344,9,13,29,33,43,57,51,32,34,294,221,7,15,110,118,158,118,18,16,139,126,124,13,6,162
NUT0849,II,546005,547497,-,1493,26,27,5,293,304,310,367,597,591,16,16,21,117,86,160,129,105,122,434,351,23,34,347,246,453,455,65,45,165,135,139,21,26,201
NUT0840,II,347781,350775,-,2995,58,92,17,301,257,276,341,475,541,22,30,64,193,153,487,396,321,280,430,346,54,68,593,624,597,676,132,94,208,208,218,43,40,215
NUT0841,II,390110,392535,-,2426,940,1016,660,3672,3354,3278,3565,4772,5409,770,879,723,3105,3150,3819,3348,2852,2798,5708,4686,1167,1238,6534,6224,14227,13725,2984,2887,1911,1805,1794,1036,914,2257
NUT0842,II,407292,408571,-,1280,154,222,33,821,803,778,788,958,1143,23,37,113,164,209,398,305,287,287,1406,1373,80,82,152,147,487,431,61,68,524,367,346,41,22,584
NUT0843,II,438476,441311,-,2836,33,37,12,210,201,181,254,392,419,3,6,30,137,157,280,301,258,272,290,221,35,53,343,370,560,499,18,29,110,61,79,12,11,135
NUT0844,II,447398,449339,-,1942,57,52,24,595,501,618,813,965,1115,14,9,35,326,277,594,554,271,302,628,598,45,33,563,508,1137,1104,71,55,359,226,245,6,13,359
NUT0845,II,510563,512862,-,2300,42,43,10,352,345,333,506,670,696,16,15,45,252,252,536,501,499,406,406,404,92,126,196,198,203,222,76,60,148,82,108,20,16,158
NUT0846,II,532496,533440,-,945,35,31,15,218,196,142,186,241,264,9,10,22,70,72,74,71,43,28,617,489,5,4,90,83,116,104,18,22,125,131,131,44,18,120
NUT0836,II,288270,290278,-,2009,132,155,48,1065,997,989,1264,1508,1711,49,55,84,722,686,1376,1265,755,733,775,687,108,109,2257,2224,4234,4155,175,195,532,472,441,54,59,582
NUT0837,II,297894,299899,-,2006,111,95,6,1359,1214,1159,1454,1753,1976,9,10,83,1277,1249,2262,1864,1385,1290,1425,1320,142,169,368,369,704,674,70,76,541,679,602,7,6,587
NUT0838,II,339606,341738,-,2133,988,1039,1549,2279,2131,2092,1868,2403,2778,1791,1939,861,3827,3956,4050,3585,1811,1751,3798,3570,1373,1541,7962,7801,8958,8743,4717,4698,1408,1062,973,1733,1601,1644
NUT0839,II,342042,344355,-,2314,148,141,41,640,569,524,702,878,1086,64,60,92,344,265,693,511,592,539,300,318,156,217,636,608,752,735,229,207,182,157,128,29,27,194
NUT0830,II,47283,49434,-,2152,4805,4915,5295,3670,3252,3487,2876,3621,4097,6382,6417,3668,6607,6290,7091,5698,4215,4103,5150,4627,7335,7010,4423,4087,5210,5085,19140,17398,2134,3447,3289,4270,3592,2275
NUT0831,II,89927,92212,-,2286,181,198,11,1527,1366,1398,1696,2196,2448,27,31,117,409,405,737,751,605,536,1155,1022,101,122,688,620,930,940,164,167,573,602,511,37,28,570
NUT0832,II,146055,146952,-,898,40,42,12,430,313,332,411,494,532,21,9,22,139,148,165,156,106,138,482,445,43,56,172,143,208,194,61,59,139,105,110,12,4,192
NUT0833,II,170205,171275,-,1071,34,29,6,226,163,184,262,419,456,10,11,28,14,32,72,70,90,77,304,238,23,36,65,58,101,123,38,37,129,107,111,19,30,156
NUT0834,II,184251,185892,-,1642,59,62,11,587,526,480,671,983,1035,15,36,49,279,284,650,538,352,431,578,491,52,64,504,556,649,747,58,72,312,279,277,48,34,360
NUT0835,II,278835,280928,-,2094,170,138,38,842,669,779,855,1021,1192,23,34,115,1246,1277,2414,1994,976,1011,868,788,205,194,1335,1410,1824,1781,189,147,264,396,399,31,26,279
CUT3289,II,379847,380427,+,581,96,77,109,328,240,266,397,535,585,131,151,69,217,252,577,534,444,380,242,240,212,223,1148,1179,1179,1250,411,346,287,238,244,206,170,308
in_YBR082C.I1,II,407027,407123,0,97,610,576,527,435,414,432,289,425,483,682,638,495,730,687,740,633,517,536,1030,826,792,856,1608,1434,997,927,1567,1446,363,699,595,597,456,378
NUT0829,II,40766,43107,-,2342,30,26,4,329,336,332,460,664,702,0,2,16,142,120,237,261,210,181,306,206,14,35,242,190,469,458,43,34,93,89,76,1,5,92
XUT_2R-349,II,806700,806997,-,298,101,86,6,306,342,308,281,358,415,10,5,71,95,144,241,258,200,176,310,310,38,49,66,79,108,102,59,69,205,4,5,2,3,193
XUT_2R-344,II,792148,792589,-,442,12,20,5,54,63,61,67,115,137,7,6,6,32,14,49,57,49,46,132,89,10,4,10,5,14,19,6,6,17,47,60,29,27,38
XUT_2R-343,II,788503,792077,-,3575,609,649,358,3030,2774,2875,2800,3509,4018,420,439,490,2388,2534,3473,2886,2119,2184,3773,3458,811,948,3399,3099,3751,3560,2148,2064,1258,1635,1557,780,637,1396
XUT_2R-342,II,786210,786872,-,663,118,133,28,603,503,597,585,835,992,39,29,102,237,315,587,536,523,462,1065,764,86,112,434,486,592,527,167,121,510,358,346,77,61,622
XUT_2R-334,II,773915,774455,-,541,30,28,14,117,115,94,114,129,143,11,11,16,58,66,75,76,69,90,256,236,22,25,238,238,218,211,40,38,92,65,67,20,20,107
XUT_2R-314,II,736200,736830,-,631,108,98,37,1130,938,998,777,980,1042,53,35,72,1725,1753,2550,2111,1393,1396,1002,853,300,283,1169,1010,1623,1528,342,322,477,241,276,23,16,586
XUT_2R-318,II,738788,739175,-,388,22,37,8,486,408,424,458,566,624,2,1,25,141,111,446,377,242,246,226,182,32,30,55,48,196,200,12,13,167,132,144,4,5,159
in_YBR119W.I1,II,479345,479435,0,91,29,26,19,64,84,75,73,98,117,29,36,16,75,121,155,143,113,85,154,138,59,61,1335,1414,1495,1500,100,111,66,46,61,40,31,59
XUT_2F-190,II,474277,477074,+,2798,354,366,191,2228,1956,2082,2109,2621,2856,252,200,267,2656,2602,4626,3794,2658,2631,2240,2068,759,656,2948,2581,4451,4202,1559,1317,1943,1573,1550,192,190,2175
in_YBR189W.I1,II,604514,604928,0,415,4902,5127,3495,2170,1983,2051,1460,2166,2503,4365,5009,3709,3067,3516,3601,2993,4039,3671,4948,4698,5139,4860,2948,2912,8627,8748,6951,6762,1607,3636,3602,3239,2706,1898
XUT_2F-197,II,493075,493760,+,686,172,163,44,776,766,749,929,1145,1335,42,38,128,486,468,825,785,634,653,1241,1071,112,117,249,299,626,583,106,147,626,506,531,36,15,687
XUT_2R-307,II,722288,723035,-,748,44,52,14,94,69,67,92,148,132,19,30,32,70,47,135,116,101,80,80,96,37,38,64,50,46,47,75,92,88,95,77,25,22,85
CUT4199,II,646132,646440,-,309,218,220,162,172,155,143,129,151,170,197,178,183,363,358,370,290,328,327,370,357,307,320,927,932,1003,957,612,540,161,219,211,128,104,205
in_YBL059C-A.I1,II,110420,110506,0,87,46,40,58,113,103,100,119,124,181,46,71,36,73,93,186,139,119,118,158,132,54,74,239,198,328,320,179,178,75,73,67,78,62,82
XUT_2F-252,II,640342,642246,+,1905,9,19,8,61,46,35,64,76,59,5,8,11,620,599,1241,1000,1044,1044,52,50,160,194,95,70,109,99,33,39,29,21,18,31,35,53
XUT_2F-78,II,238484,238951,+,468,35,48,9,91,68,68,113,114,176,22,21,34,32,37,77,90,57,53,102,76,45,41,8,9,7,4,39,45,48,48,73,37,32,67
XUT_2F-258,II,644202,645048,+,847,71,87,6,104,86,100,90,144,183,18,7,54,57,66,113,105,101,78,184,153,53,41,34,34,83,54,33,45,72,69,61,1,12,99
in_YBR181C.I1,II,592416,592769,0,354,3087,2985,2367,1179,1154,1101,763,1070,1367,2721,3356,2420,1846,2735,2340,1924,2581,2427,3018,2854,3705,3561,3432,3629,4624,4882,5403,5547,1030,2263,2127,2111,1701,1194
CUT2715,II,365317,365585,-,269,512,471,311,385,297,329,240,283,325,373,365,348,426,481,758,600,563,598,522,437,571,549,1892,1814,1631,1572,1185,1192,319,712,664,404,351,381
XUT_2F-50,II,164470,165004,+,535,46,52,15,219,176,220,232,337,376,12,12,38,112,104,220,237,152,157,351,371,45,33,328,287,626,657,48,67,277,189,199,29,24,280
